0,0.0,0.0,0.38247011952191234,-0.1952191235059761,0.649402390438247,-0.5298804780876494,0.7649402390438247,-0.7888446215139442,0.9123505976095617,-0.9641434262948207,0.47808764940239046,-0.8645418326693227,0.5577689243027888,-1.0,0.4820717131474104,-0.7171314741035857,0.4103585657370518,-0.47410358565737054,0.21912350597609562,-0.8924302788844621,0.30278884462151395,-0.9681274900398407,0.24302788844621515,-0.6095617529880478,0.21115537848605578,-0.32669322709163345,-0.03187250996015936,-0.8764940239043825,0.04780876494023904,-0.9203187250996016,0.0398406374501992,-0.5776892430278885,0.043824701195219126,-0.32270916334661354,-0.28286852589641437,-0.8167330677290837,-0.20717131474103587,-0.848605577689243,-0.1553784860557769,-0.5896414342629482,-0.11155378486055777,-0.398406374501992
0,0.0,0.0,0.332,-0.22,0.532,-0.572,0.608,-0.82,0.68,-0.988,0.288,-0.96,0.524,-1.0,0.512,-0.72,0.452,-0.496,0.084,-0.964,0.368,-0.94,0.348,-0.604,0.292,-0.368,-0.104,-0.904,0.188,-0.816,0.188,-0.504,0.148,-0.296,-0.276,-0.796,-0.008,-0.74,0.032,-0.516,0.004,-0.368
0,0.0,0.0,0.3320610687022901,-0.22519083969465647,0.5419847328244275,-0.5648854961832062,0.6221374045801527,-0.8015267175572519,0.7175572519083969,-0.9465648854961832,0.3435114503816794,-0.9312977099236641,0.5076335877862596,-1.0,0.4847328244274809,-0.7251908396946565,0.4312977099236641,-0.4961832061068702,0.12213740458015267,-0.9351145038167938,0.32061068702290074,-0.9274809160305344,0.29770992366412213,-0.6030534351145038,0.2480916030534351,-0.37404580152671757,-0.08396946564885496,-0.8778625954198473,0.13358778625954199,-0.8435114503816794,0.13740458015267176,-0.5381679389312977,0.10305343511450382,-0.3320610687022901,-0.2862595419847328,-0.7824427480916031,-0.061068702290076333,-0.7633587786259542,-0.015267175572519083,-0.5305343511450382,-0.04580152671755725,-0.37404580152671757
0,0.0,0.0,0.3654618473895582,-0.24096385542168675,0.6184738955823293,-0.5542168674698795,0.7309236947791165,-0.7871485943775101,0.8714859437751004,-0.9518072289156626,0.42168674698795183,-0.8835341365461847,0.5381526104417671,-1.0,0.4819277108433735,-0.7188755020080321,0.41365461847389556,-0.4859437751004016,0.1646586345381526,-0.8995983935742972,0.2891566265060241,-0.9598393574297188,0.24899598393574296,-0.606425702811245,0.20481927710843373,-0.3534136546184739,-0.08835341365461848,-0.8634538152610441,0.05220883534136546,-0.9116465863453815,0.060240963855421686,-0.5662650602409639,0.04417670682730924,-0.3253012048192771,-0.3413654618473896,-0.7911646586345381,-0.18875502008032127,-0.8634538152610441,-0.11646586345381527,-0.606425702811245,-0.10441767068273092,-0.41365461847389556
0,0.0,0.0,0.3879310344827586,-0.17672413793103448,0.6939655172413793,-0.49137931034482757,0.8318965517241379,-0.7543103448275862,1.0,-0.9353448275862069,0.5517241379310345,-0.9181034482758621,0.625,-0.9956896551724138,0.5129310344827587,-0.7068965517241379,0.4051724137931034,-0.45689655172413796,0.27155172413793105,-0.978448275862069,0.3232758620689655,-0.9698275862068966,0.22844827586206898,-0.6120689655172413,0.1724137931034483,-0.31896551724137934,0.004310344827586207,-0.9698275862068966,0.03879310344827586,-0.9137931034482759,0.017241379310344827,-0.5689655172413793,0.021551724137931036,-0.3146551724137931,-0.25862068965517243,-0.9137931034482759,-0.21982758620689655,-0.8491379310344828,-0.1724137931034483,-0.5818965517241379,-0.12931034482758622,-0.39655172413793105
0,0.0,0.0,0.37083333333333335,-0.14583333333333334,0.6666666666666666,-0.44583333333333336,0.8041666666666667,-0.7083333333333334,1.0,-0.8708333333333333,0.5666666666666667,-0.8916666666666667,0.5875,-0.925,0.45416666666666666,-0.6458333333333334,0.3458333333333333,-0.4166666666666667,0.30416666666666664,-0.9708333333333333,0.30833333333333335,-0.925,0.2,-0.5833333333333334,0.15416666666666667,-0.3,0.05,-0.9833333333333333,0.05,-0.875,0.008333333333333333,-0.55,0.0125,-0.3,-0.19583333333333333,-0.9458333333333333,-0.175,-0.8458333333333333,-0.14583333333333334,-0.5875,-0.10416666666666667,-0.4083333333333333
0,0.0,0.0,0.3771186440677966,-0.13135593220338984,0.6694915254237288,-0.4110169491525424,0.788135593220339,-0.690677966101695,1.0,-0.864406779661017,0.6313559322033898,-0.8728813559322034,0.5889830508474576,-0.9194915254237288,0.4406779661016949,-0.6567796610169492,0.3305084745762712,-0.4364406779661017,0.3771186440677966,-0.9703389830508474,0.3093220338983051,-0.9322033898305084,0.1864406779661017,-0.5932203389830508,0.13559322033898305,-0.3305084745762712,0.13559322033898305,-1.0,0.05508474576271186,-0.9152542372881356,-0.00423728813559322,-0.5889830508474576,-0.00847457627118644,-0.3432203389830508,-0.11440677966101695,-0.9830508474576272,-0.16101694915254236,-0.9152542372881356,-0.15677966101694915,-0.6398305084745762,-0.1271186440677966,-0.4576271186440678
0,0.0,0.0,0.351931330472103,-0.12875536480686695,0.6266094420600858,-0.39914163090128757,0.7467811158798283,-0.6695278969957081,0.9613733905579399,-0.8454935622317596,0.6266094420600858,-0.8583690987124464,0.5450643776824035,-0.8927038626609443,0.38197424892703863,-0.648068669527897,0.27467811158798283,-0.44206008583690987,0.3776824034334764,-0.9613733905579399,0.2832618025751073,-0.9141630901287554,0.15021459227467812,-0.592274678111588,0.10300429184549356,-0.34334763948497854,0.13733905579399142,-1.0,0.04721030042918455,-0.9098712446351931,-0.02575107296137339,-0.5965665236051502,-0.03862660944206009,-0.3648068669527897,-0.11158798283261803,-0.9914163090128756,-0.1630901287553648,-0.9098712446351931,-0.1759656652360515,-0.6437768240343348,-0.15021459227467812,-0.4678111587982833
0,0.0,0.0,0.34234234234234234,-0.1036036036036036,0.6441441441441441,-0.3918918918918919,0.7657657657657657,-0.7027027027027027,0.9864864864864865,-0.8963963963963963,0.6441441441441441,-0.8558558558558559,0.5630630630630631,-0.9819819819819819,0.3783783783783784,-0.7117117117117117,0.2747747747747748,-0.4864864864864865,0.3918918918918919,-0.9369369369369369,0.3063063063063063,-1.0,0.15765765765765766,-0.6531531531531531,0.10810810810810811,-0.38288288288288286,0.15765765765765766,-0.9774774774774775,0.07207207207207207,-0.9864864864864865,-0.013513513513513514,-0.6396396396396397,-0.02252252252252252,-0.3783783783783784,-0.08108108108108109,-0.9774774774774775,-0.13963963963963963,-0.972972972972973,-0.16216216216216217,-0.6801801801801802,-0.12612612612612611,-0.4774774774774775
0,0.0,0.0,0.3056768558951965,-0.1091703056768559,0.5676855895196506,-0.40611353711790393,0.6593886462882096,-0.7336244541484717,0.8558951965065502,-0.9344978165938864,0.5502183406113537,-0.851528384279476,0.4410480349344978,-1.0,0.27510917030567683,-0.74235807860262,0.18777292576419213,-0.519650655021834,0.3056768558951965,-0.9213973799126638,0.1965065502183406,-0.9956331877729258,0.07423580786026202,-0.6550218340611353,0.043668122270742356,-0.40611353711790393,0.08296943231441048,-0.9432314410480349,-0.021834061135371178,-0.9781659388646288,-0.08296943231441048,-0.6375545851528385,-0.06986899563318777,-0.38427947598253276,-0.13537117903930132,-0.9344978165938864,-0.2096069868995633,-0.9519650655021834,-0.21397379912663755,-0.6724890829694323,-0.1703056768558952,-0.47161572052401746
